;date;time;weekday;pedestrians count;temperature in ºc;weather condition;holiday;school holiday;months;hour
11869;2019-09-08;16:00:00;Sunday;1488;15.0;rain;0;0;09;16
11870;2019-09-08;17:00:00;Sunday;1465;15.0;rain;0;0;09;17
11871;2019-09-08;18:00:00;Sunday;966;15.0;rain;0;0;09;18
11872;2019-09-08;19:00:00;Sunday;651;14.0;rain;0;0;09;19
11873;2019-09-08;20:00:00;Sunday;518;14.0;rain;0;0;09;20
11874;2019-09-08;21:00:00;Sunday;342;13.0;partly-cloudy-night;0;0;09;21
11875;2019-09-08;22:00:00;Sunday;203;13.0;partly-cloudy-night;0;0;09;22
11876;2019-09-08;23:00:00;Sunday;142;13.0;partly-cloudy-night;0;0;09;23
11877;2019-09-09;00:00:00;Monday;70;12.0;partly-cloudy-night;0;0;09;00
11878;2019-09-09;01:00:00;Monday;31;13.0;partly-cloudy-night;0;0;09;01
11879;2019-09-09;02:00:00;Monday;16;13.0;partly-cloudy-night;0;0;09;02
11880;2019-09-09;03:00:00;Monday;13;13.0;partly-cloudy-night;0;0;09;03
11881;2019-09-09;04:00:00;Monday;21;12.0;partly-cloudy-night;0;0;09;04
11882;2019-09-09;05:00:00;Monday;80;11.0;partly-cloudy-night;0;0;09;05
11883;2019-09-09;06:00:00;Monday;231;11.0;partly-cloudy-night;0;0;09;06
11884;2019-09-09;07:00:00;Monday;482;11.0;partly-cloudy-night;0;0;09;07
11885;2019-09-09;08:00:00;Monday;987;11.0;partly-cloudy-day;0;0;09;08
11886;2019-09-09;09:00:00;Monday;1537;11.0;partly-cloudy-day;0;0;09;09
11887;2019-09-09;10:00:00;Monday;2571;12.0;partly-cloudy-day;0;0;09;10
11888;2019-09-09;11:00:00;Monday;4081;13.0;partly-cloudy-day;0;0;09;11
11889;2019-09-09;12:00:00;Monday;5114;15.0;partly-cloudy-day;0;0;09;12
11890;2019-09-09;13:00:00;Monday;5507;16.0;partly-cloudy-day;0;0;09;13
11891;2019-09-09;14:00:00;Monday;5477;17.0;partly-cloudy-day;0;0;09;14
11892;2019-09-09;15:00:00;Monday;5693;18.0;partly-cloudy-day;0;0;09;15
11893;2019-09-09;16:00:00;Monday;6001;18.0;partly-cloudy-day;0;0;09;16
11894;2019-09-09;17:00:00;Monday;5926;18.0;partly-cloudy-day;0;0;09;17
11895;2019-09-09;18:00:00;Monday;5442;17.0;partly-cloudy-day;0;0;09;18
11896;2019-09-09;19:00:00;Monday;4188;17.0;partly-cloudy-day;0;0;09;19
11897;2019-09-09;20:00:00;Monday;1751;15.0;partly-cloudy-night;0;0;09;20
11898;2019-09-09;21:00:00;Monday;618;13.0;partly-cloudy-night;0;0;09;21
11899;2019-09-09;22:00:00;Monday;310;13.0;partly-cloudy-night;0;0;09;22
11900;2019-09-09;23:00:00;Monday;152;13.0;partly-cloudy-night;0;0;09;23
11901;2019-09-10;00:00:00;Tuesday;91;12.0;partly-cloudy-night;0;0;09;00
11902;2019-09-10;01:00:00;Tuesday;72;11.0;partly-cloudy-night;0;0;09;01
11903;2019-09-10;02:00:00;Tuesday;29;10.0;partly-cloudy-night;0;0;09;02
11904;2019-09-10;03:00:00;Tuesday;19;10.0;partly-cloudy-night;0;0;09;03
11905;2019-09-10;04:00:00;Tuesday;24;9.0;partly-cloudy-night;0;0;09;04
11906;2019-09-10;05:00:00;Tuesday;72;8.0;partly-cloudy-night;0;0;09;05
11907;2019-09-10;06:00:00;Tuesday;221;7.0;partly-cloudy-night;0;0;09;06
11908;2019-09-10;07:00:00;Tuesday;531;7.0;partly-cloudy-night;0;0;09;07
11909;2019-09-10;08:00:00;Tuesday;1056;8.0;partly-cloudy-day;0;0;09;08
11910;2019-09-10;09:00:00;Tuesday;1609;10.0;partly-cloudy-day;0;0;09;09
11911;2019-09-10;10:00:00;Tuesday;2409;13.0;partly-cloudy-day;0;0;09;10
11912;2019-09-10;11:00:00;Tuesday;3716;15.0;partly-cloudy-day;0;0;09;11
11913;2019-09-10;12:00:00;Tuesday;5064;17.0;partly-cloudy-day;0;0;09;12
11914;2019-09-10;13:00:00;Tuesday;5412;18.0;partly-cloudy-day;0;0;09;13
11915;2019-09-10;14:00:00;Tuesday;5546;19.0;partly-cloudy-day;0;0;09;14
11916;2019-09-10;15:00:00;Tuesday;5828;20.0;partly-cloudy-day;0;0;09;15
11917;2019-09-10;16:00:00;Tuesday;5934;20.0;partly-cloudy-day;0;0;09;16
11918;2019-09-10;17:00:00;Tuesday;6267;20.0;partly-cloudy-day;0;0;09;17
11919;2019-09-10;18:00:00;Tuesday;5280;20.0;partly-cloudy-day;0;0;09;18
11920;2019-09-10;19:00:00;Tuesday;4049;20.0;partly-cloudy-day;0;0;09;19
11921;2019-09-10;20:00:00;Tuesday;1878;17.0;partly-cloudy-night;0;0;09;20
11922;2019-09-10;21:00:00;Tuesday;783;14.0;partly-cloudy-night;0;0;09;21
11923;2019-09-10;22:00:00;Tuesday;426;13.0;partly-cloudy-night;0;0;09;22
11924;2019-09-10;23:00:00;Tuesday;224;11.0;partly-cloudy-night;0;0;09;23
11925;2019-09-11;00:00:00;Wednesday;120;10.0;partly-cloudy-night;0;0;09;00
11926;2019-09-11;01:00:00;Wednesday;51;10.0;partly-cloudy-night;0;0;09;01
11927;2019-09-11;02:00:00;Wednesday;39;9.0;clear-night;0;0;09;02
11928;2019-09-11;03:00:00;Wednesday;32;10.0;partly-cloudy-night;0;0;09;03
11929;2019-09-11;04:00:00;Wednesday;33;11.0;partly-cloudy-night;0;0;09;04
11930;2019-09-11;05:00:00;Wednesday;61;11.0;partly-cloudy-night;0;0;09;05
11931;2019-09-11;06:00:00;Wednesday;198;11.0;partly-cloudy-night;0;0;09;06
11932;2019-09-11;07:00:00;Wednesday;548;11.0;partly-cloudy-night;0;0;09;07
11933;2019-09-11;08:00:00;Wednesday;1071;11.0;partly-cloudy-day;0;0;09;08
11934;2019-09-11;09:00:00;Wednesday;1496;12.0;partly-cloudy-day;0;0;09;09
11935;2019-09-11;10:00:00;Wednesday;2384;15.0;partly-cloudy-day;0;0;09;10
11936;2019-09-11;11:00:00;Wednesday;3566;17.0;partly-cloudy-day;0;0;09;11
11937;2019-09-11;12:00:00;Wednesday;4709;20.0;partly-cloudy-day;0;0;09;12
11938;2019-09-11;13:00:00;Wednesday;5062;20.0;partly-cloudy-day;0;0;09;13
11939;2019-09-11;14:00:00;Wednesday;4705;20.0;partly-cloudy-day;0;0;09;14
11940;2019-09-11;15:00:00;Wednesday;4494;19.0;partly-cloudy-day;0;0;09;15
11941;2019-09-11;16:00:00;Wednesday;4404;18.0;partly-cloudy-day;0;0;09;16
11942;2019-09-11;17:00:00;Wednesday;4844;17.0;cloudy;0;0;09;17
11943;2019-09-11;18:00:00;Wednesday;4659;18.0;cloudy;0;0;09;18
11944;2019-09-11;19:00:00;Wednesday;3594;17.0;partly-cloudy-day;0;0;09;19
11945;2019-09-11;20:00:00;Wednesday;1339;16.0;cloudy;0;0;09;20
11946;2019-09-11;21:00:00;Wednesday;472;15.0;cloudy;0;0;09;21
11947;2019-09-11;22:00:00;Wednesday;319;15.0;partly-cloudy-night;0;0;09;22
11948;2019-09-11;23:00:00;Wednesday;209;16.0;cloudy;0;0;09;23
11949;2019-09-12;00:00:00;Thursday;85;16.0;cloudy;0;0;09;00
11950;2019-09-12;01:00:00;Thursday;47;16.0;cloudy;0;0;09;01
11951;2019-09-12;02:00:00;Thursday;27;16.0;cloudy;0;0;09;02
11952;2019-09-12;03:00:00;Thursday;30;16.0;cloudy;0;0;09;03
11953;2019-09-12;04:00:00;Thursday;24;16.0;cloudy;0;0;09;04
11954;2019-09-12;05:00:00;Thursday;93;17.0;partly-cloudy-night;0;0;09;05
11955;2019-09-12;06:00:00;Thursday;240;17.0;partly-cloudy-night;0;0;09;06
11956;2019-09-12;07:00:00;Thursday;573;17.0;partly-cloudy-night;0;0;09;07
11957;2019-09-12;08:00:00;Thursday;1061;17.0;partly-cloudy-day;0;0;09;08
11958;2019-09-12;09:00:00;Thursday;1752;17.0;partly-cloudy-day;0;0;09;09
11959;2019-09-12;10:00:00;Thursday;2651;17.0;partly-cloudy-day;0;0;09;10
11960;2019-09-12;11:00:00;Thursday;3949;19.0;partly-cloudy-day;0;0;09;11
11961;2019-09-12;12:00:00;Thursday;4889;20.0;partly-cloudy-day;0;0;09;12
11962;2019-09-12;13:00:00;Thursday;5246;20.0;partly-cloudy-day;0;0;09;13
11963;2019-09-12;14:00:00;Thursday;5282;20.0;partly-cloudy-day;0;0;09;14
11964;2019-09-12;15:00:00;Thursday;5584;23.0;partly-cloudy-day;0;0;09;15
11965;2019-09-12;16:00:00;Thursday;5975;23.0;partly-cloudy-day;0;0;09;16
11966;2019-09-12;17:00:00;Thursday;6288;23.0;partly-cloudy-day;0;0;09;17
11967;2019-09-12;18:00:00;Thursday;5862;23.0;partly-cloudy-day;0;0;09;18
11968;2019-09-12;19:00:00;Thursday;4293;21.0;partly-cloudy-day;0;0;09;19
11969;2019-09-12;20:00:00;Thursday;2144;22.0;partly-cloudy-night;0;0;09;20
11970;2019-09-12;21:00:00;Thursday;731;21.0;partly-cloudy-night;0;0;09;21
11971;2019-09-12;22:00:00;Thursday;452;19.0;partly-cloudy-night;0;0;09;22
11972;2019-09-12;23:00:00;Thursday;246;18.0;partly-cloudy-night;0;0;09;23
11973;2019-09-13;00:00:00;Friday;131;18.0;partly-cloudy-night;0;0;09;00
11974;2019-09-13;01:00:00;Friday;71;18.0;partly-cloudy-night;0;0;09;01
11975;2019-09-13;02:00:00;Friday;68;18.0;partly-cloudy-night;0;0;09;02
11976;2019-09-13;03:00:00;Friday;29;18.0;partly-cloudy-night;0;0;09;03
11977;2019-09-13;04:00:00;Friday;32;18.0;partly-cloudy-night;0;0;09;04
11978;2019-09-13;05:00:00;Friday;74;18.0;partly-cloudy-night;0;0;09;05
11979;2019-09-13;06:00:00;Friday;215;17.0;partly-cloudy-night;0;0;09;06
11980;2019-09-13;07:00:00;Friday;590;17.0;partly-cloudy-night;0;0;09;07
11981;2019-09-13;08:00:00;Friday;958;17.0;partly-cloudy-day;0;0;09;08
11982;2019-09-13;09:00:00;Friday;1488;17.0;partly-cloudy-day;0;0;09;09
11983;2019-09-13;10:00:00;Friday;2587;17.0;partly-cloudy-day;0;0;09;10
11984;2019-09-13;11:00:00;Friday;3781;18.0;partly-cloudy-day;0;0;09;11
11985;2019-09-13;12:00:00;Friday;4845;18.0;partly-cloudy-day;0;0;09;12
11986;2019-09-13;13:00:00;Friday;5692;19.0;partly-cloudy-day;0;0;09;13
11987;2019-09-13;14:00:00;Friday;6012;19.0;partly-cloudy-day;0;0;09;14
11988;2019-09-13;15:00:00;Friday;6396;21.0;partly-cloudy-day;0;0;09;15
11989;2019-09-13;16:00:00;Friday;6989;21.0;partly-cloudy-day;0;0;09;16
11990;2019-09-13;17:00:00;Friday;7312;21.0;partly-cloudy-day;0;0;09;17
11991;2019-09-13;18:00:00;Friday;6797;21.0;partly-cloudy-day;0;0;09;18
11992;2019-09-13;19:00:00;Friday;5388;20.0;partly-cloudy-day;0;0;09;19
11993;2019-09-13;20:00:00;Friday;2754;19.0;partly-cloudy-night;0;0;09;20
11994;2019-09-13;21:00:00;Friday;1317;17.0;partly-cloudy-night;0;0;09;21
11995;2019-09-13;22:00:00;Friday;826;16.0;partly-cloudy-night;0;0;09;22
11996;2019-09-13;23:00:00;Friday;585;15.0;partly-cloudy-night;0;0;09;23
11997;2019-09-14;00:00:00;Saturday;472;15.0;partly-cloudy-night;0;0;09;00
11998;2019-09-14;01:00:00;Saturday;312;14.0;partly-cloudy-night;0;0;09;01
11999;2019-09-14;02:00:00;Saturday;148;12.0;partly-cloudy-night;0;0;09;02
12000;2019-09-14;03:00:00;Saturday;86;12.0;partly-cloudy-night;0;0;09;03
12001;2019-09-14;04:00:00;Saturday;80;11.0;partly-cloudy-night;0;0;09;04
12002;2019-09-14;05:00:00;Saturday;73;11.0;partly-cloudy-night;0;0;09;05
12003;2019-09-14;06:00:00;Saturday;92;10.0;partly-cloudy-night;0;0;09;06
12004;2019-09-14;07:00:00;Saturday;206;9.0;partly-cloudy-night;0;0;09;07
12005;2019-09-14;08:00:00;Saturday;458;8.0;clear-day;0;0;09;08
12006;2019-09-14;09:00:00;Saturday;1162;12.0;partly-cloudy-day;0;0;09;09
12007;2019-09-14;10:00:00;Saturday;3284;15.0;partly-cloudy-day;0;0;09;10
12008;2019-09-14;11:00:00;Saturday;6050;16.0;partly-cloudy-day;0;0;09;11
12009;2019-09-14;12:00:00;Saturday;8173;19.0;partly-cloudy-day;0;0;09;12
12010;2019-09-14;13:00:00;Saturday;10244;21.0;partly-cloudy-day;0;0;09;13
12011;2019-09-14;14:00:00;Saturday;10828;21.0;partly-cloudy-day;0;0;09;14
12012;2019-09-14;15:00:00;Saturday;11235;22.0;partly-cloudy-day;0;0;09;15
12013;2019-09-14;16:00:00;Saturday;11280;22.0;partly-cloudy-day;0;0;09;16
12014;2019-09-14;17:00:00;Saturday;10662;22.0;partly-cloudy-day;0;0;09;17
12015;2019-09-14;18:00:00;Saturday;10738;23.0;partly-cloudy-day;0;0;09;18
12016;2019-09-14;19:00:00;Saturday;7672;22.0;partly-cloudy-day;0;0;09;19
12017;2019-09-14;20:00:00;Saturday;3853;18.0;partly-cloudy-night;0;0;09;20
12018;2019-09-14;21:00:00;Saturday;1662;15.0;partly-cloudy-night;0;0;09;21
12019;2019-09-14;22:00:00;Saturday;919;14.0;partly-cloudy-night;0;0;09;22
12020;2019-09-14;23:00:00;Saturday;605;12.0;partly-cloudy-night;0;0;09;23
12021;2019-09-15;00:00:00;Sunday;454;10.0;partly-cloudy-night;0;0;09;00
12022;2019-09-15;01:00:00;Sunday;265;10.0;partly-cloudy-night;0;0;09;01
12023;2019-09-15;02:00:00;Sunday;157;10.0;partly-cloudy-night;0;0;09;02
12024;2019-09-15;03:00:00;Sunday;148;9.0;partly-cloudy-night;0;0;09;03
12025;2019-09-15;04:00:00;Sunday;67;9.0;partly-cloudy-night;0;0;09;04
12026;2019-09-15;05:00:00;Sunday;54;8.0;clear-night;0;0;09;05
12027;2019-09-15;06:00:00;Sunday;55;9.0;clear-night;0;0;09;06
12028;2019-09-15;07:00:00;Sunday;73;8.0;partly-cloudy-night;0;0;09;07
12029;2019-09-15;08:00:00;Sunday;144;8.0;partly-cloudy-day;0;0;09;08
12030;2019-09-15;09:00:00;Sunday;349;12.0;partly-cloudy-day;0;0;09;09
12031;2019-09-15;10:00:00;Sunday;523;15.0;partly-cloudy-day;0;0;09;10
12032;2019-09-15;11:00:00;Sunday;972;18.0;partly-cloudy-day;0;0;09;11
12033;2019-09-15;12:00:00;Sunday;1692;20.0;partly-cloudy-day;0;0;09;12
12034;2019-09-15;13:00:00;Sunday;1580;22.0;partly-cloudy-day;0;0;09;13
12035;2019-09-15;14:00:00;Sunday;1564;23.0;partly-cloudy-day;0;0;09;14
12036;2019-09-15;15:00:00;Sunday;1776;24.0;partly-cloudy-day;0;0;09;15
12037;2019-09-15;16:00:00;Sunday;1815;25.0;partly-cloudy-day;0;0;09;16
12038;2019-09-15;17:00:00;Sunday;1608;25.0;partly-cloudy-day;0;0;09;17
12039;2019-09-15;18:00:00;Sunday;1437;25.0;partly-cloudy-day;0;0;09;18
12040;2019-09-15;19:00:00;Sunday;1119;24.0;partly-cloudy-day;0;0;09;19
12041;2019-09-15;20:00:00;Sunday;841;21.0;partly-cloudy-night;0;0;09;20
12042;2019-09-15;21:00:00;Sunday;487;19.0;partly-cloudy-night;0;0;09;21
12043;2019-09-15;22:00:00;Sunday;288;18.0;partly-cloudy-night;0;0;09;22
12044;2019-09-15;23:00:00;Sunday;172;17.0;partly-cloudy-night;0;0;09;23
12045;2019-09-16;00:00:00;Monday;86;16.0;partly-cloudy-night;0;0;09;00
12046;2019-09-16;01:00:00;Monday;39;15.0;partly-cloudy-night;0;0;09;01
12047;2019-09-16;02:00:00;Monday;38;15.0;partly-cloudy-night;0;0;09;02
12048;2019-09-16;03:00:00;Monday;39;14.0;partly-cloudy-night;0;0;09;03
12049;2019-09-16;04:00:00;Monday;23;13.0;partly-cloudy-night;0;0;09;04
12050;2019-09-16;05:00:00;Monday;86;13.0;partly-cloudy-night;0;0;09;05
12051;2019-09-16;06:00:00;Monday;232;12.0;partly-cloudy-night;0;0;09;06
12052;2019-09-16;07:00:00;Monday;551;13.0;partly-cloudy-night;0;0;09;07
12053;2019-09-16;08:00:00;Monday;1065;13.0;partly-cloudy-day;0;0;09;08
12054;2019-09-16;09:00:00;Monday;1549;14.0;partly-cloudy-day;0;0;09;09
12055;2019-09-16;10:00:00;Monday;2535;15.0;partly-cloudy-day;0;0;09;10
12056;2019-09-16;11:00:00;Monday;3584;16.0;partly-cloudy-day;0;0;09;11
12057;2019-09-16;12:00:00;Monday;4802;17.0;partly-cloudy-day;0;0;09;12
12058;2019-09-16;13:00:00;Monday;5317;19.0;partly-cloudy-day;0;0;09;13
12059;2019-09-16;14:00:00;Monday;5239;20.0;partly-cloudy-day;0;0;09;14
12060;2019-09-16;15:00:00;Monday;5342;20.0;partly-cloudy-day;0;0;09;15
12061;2019-09-16;16:00:00;Monday;6053;19.0;partly-cloudy-day;0;0;09;16
12062;2019-09-16;17:00:00;Monday;5027;19.0;cloudy;0;0;09;17
12063;2019-09-16;18:00:00;Monday;4344;16.0;partly-cloudy-day;0;0;09;18
12064;2019-09-16;19:00:00;Monday;3182;16.0;cloudy;0;0;09;19
12065;2019-09-16;20:00:00;Monday;1533;16.0;partly-cloudy-night;0;0;09;20
12066;2019-09-16;21:00:00;Monday;534;15.0;partly-cloudy-night;0;0;09;21
12067;2019-09-16;22:00:00;Monday;376;15.0;partly-cloudy-night;0;0;09;22
12068;2019-09-16;23:00:00;Monday;146;15.0;partly-cloudy-night;0;0;09;23
12069;2019-09-17;00:00:00;Tuesday;99;14.0;partly-cloudy-night;0;0;09;00
12070;2019-09-17;01:00:00;Tuesday;61;14.0;partly-cloudy-night;0;0;09;01
12071;2019-09-17;02:00:00;Tuesday;19;15.0;partly-cloudy-night;0;0;09;02
12072;2019-09-17;03:00:00;Tuesday;21;14.0;partly-cloudy-night;0;0;09;03
12073;2019-09-17;04:00:00;Tuesday;20;14.0;cloudy;0;0;09;04
12074;2019-09-17;05:00:00;Tuesday;106;13.0;cloudy;0;0;09;05
12075;2019-09-17;06:00:00;Tuesday;228;14.0;partly-cloudy-night;0;0;09;06
12076;2019-09-17;07:00:00;Tuesday;648;14.0;partly-cloudy-night;0;0;09;07
12077;2019-09-17;08:00:00;Tuesday;1094;13.0;partly-cloudy-day;0;0;09;08
12078;2019-09-17;09:00:00;Tuesday;1625;13.0;partly-cloudy-day;0;0;09;09
12079;2019-09-17;10:00:00;Tuesday;2395;14.0;partly-cloudy-day;0;0;09;10
12080;2019-09-17;11:00:00;Tuesday;3606;15.0;partly-cloudy-day;0;0;09;11
12081;2019-09-17;12:00:00;Tuesday;4607;16.0;partly-cloudy-day;0;0;09;12
12082;2019-09-17;13:00:00;Tuesday;4785;16.0;partly-cloudy-day;0;0;09;13
12083;2019-09-17;14:00:00;Tuesday;5158;17.0;partly-cloudy-day;0;0;09;14
12084;2019-09-17;15:00:00;Tuesday;5139;17.0;partly-cloudy-day;0;0;09;15
12085;2019-09-17;16:00:00;Tuesday;5393;18.0;partly-cloudy-day;0;0;09;16
12086;2019-09-17;17:00:00;Tuesday;5558;18.0;partly-cloudy-day;0;0;09;17
12087;2019-09-17;18:00:00;Tuesday;5266;18.0;partly-cloudy-day;0;0;09;18
12088;2019-09-17;19:00:00;Tuesday;3876;17.0;partly-cloudy-day;0;0;09;19
12089;2019-09-17;20:00:00;Tuesday;1765;15.0;partly-cloudy-night;0;0;09;20
12090;2019-09-17;21:00:00;Tuesday;695;14.0;partly-cloudy-night;0;0;09;21
12091;2019-09-17;22:00:00;Tuesday;293;13.0;partly-cloudy-night;0;0;09;22
12092;2019-09-17;23:00:00;Tuesday;209;13.0;partly-cloudy-night;0;0;09;23
12093;2019-09-18;00:00:00;Wednesday;86;11.0;partly-cloudy-night;0;0;09;00
12094;2019-09-18;01:00:00;Wednesday;51;9.0;clear-night;0;0;09;01
12095;2019-09-18;02:00:00;Wednesday;31;8.0;clear-night;0;0;09;02
12096;2019-09-18;03:00:00;Wednesday;23;6.0;clear-night;0;0;09;03
12097;2019-09-18;04:00:00;Wednesday;22;6.0;clear-night;0;0;09;04
12098;2019-09-18;05:00:00;Wednesday;54;5.0;clear-night;0;0;09;05
12099;2019-09-18;06:00:00;Wednesday;197;4.0;partly-cloudy-night;0;0;09;06
12100;2019-09-18;07:00:00;Wednesday;499;5.0;partly-cloudy-night;0;0;09;07
12101;2019-09-18;08:00:00;Wednesday;996;5.0;partly-cloudy-day;0;0;09;08
12102;2019-09-18;09:00:00;Wednesday;1600;8.0;partly-cloudy-day;0;0;09;09
12103;2019-09-18;10:00:00;Wednesday;2349;11.0;partly-cloudy-day;0;0;09;10
12104;2019-09-18;11:00:00;Wednesday;3659;13.0;partly-cloudy-day;0;0;09;11
12105;2019-09-18;12:00:00;Wednesday;4610;15.0;partly-cloudy-day;0;0;09;12
12106;2019-09-18;13:00:00;Wednesday;5294;16.0;partly-cloudy-day;0;0;09;13
12107;2019-09-18;14:00:00;Wednesday;5189;16.0;partly-cloudy-day;0;0;09;14
12108;2019-09-18;15:00:00;Wednesday;5298;17.0;partly-cloudy-day;0;0;09;15
12109;2019-09-18;16:00:00;Wednesday;5642;18.0;partly-cloudy-day;0;0;09;16
12110;2019-09-18;17:00:00;Wednesday;5860;17.0;partly-cloudy-day;0;0;09;17
12111;2019-09-18;18:00:00;Wednesday;5686;16.0;partly-cloudy-day;0;0;09;18
12112;2019-09-18;19:00:00;Wednesday;4335;16.0;partly-cloudy-day;0;0;09;19
12113;2019-09-18;20:00:00;Wednesday;1896;15.0;partly-cloudy-night;0;0;09;20
12114;2019-09-18;21:00:00;Wednesday;679;13.0;partly-cloudy-night;0;0;09;21
12115;2019-09-18;22:00:00;Wednesday;401;11.0;partly-cloudy-night;0;0;09;22
12116;2019-09-18;23:00:00;Wednesday;240;10.0;partly-cloudy-night;0;0;09;23
12117;2019-09-19;00:00:00;Thursday;115;9.0;partly-cloudy-night;0;0;09;00
12118;2019-09-19;01:00:00;Thursday;50;9.0;partly-cloudy-night;0;0;09;01
12119;2019-09-19;02:00:00;Thursday;48;8.0;partly-cloudy-night;0;0;09;02
12120;2019-09-19;03:00:00;Thursday;25;7.0;partly-cloudy-night;0;0;09;03
12121;2019-09-19;04:00:00;Thursday;40;6.0;partly-cloudy-night;0;0;09;04
12122;2019-09-19;05:00:00;Thursday;75;5.0;partly-cloudy-night;0;0;09;05
12123;2019-09-19;06:00:00;Thursday;207;4.0;partly-cloudy-night;0;0;09;06
12124;2019-09-19;07:00:00;Thursday;542;4.0;partly-cloudy-night;0;0;09;07
12125;2019-09-19;08:00:00;Thursday;1059;4.0;partly-cloudy-day;0;0;09;08
12126;2019-09-19;09:00:00;Thursday;1575;7.0;partly-cloudy-day;0;0;09;09
12127;2019-09-19;10:00:00;Thursday;2305;10.0;partly-cloudy-day;0;0;09;10
12128;2019-09-19;11:00:00;Thursday;3740;13.0;partly-cloudy-day;0;0;09;11
12129;2019-09-19;12:00:00;Thursday;4685;14.0;partly-cloudy-day;0;0;09;12
12130;2019-09-19;13:00:00;Thursday;5307;16.0;partly-cloudy-day;0;0;09;13
12131;2019-09-19;14:00:00;Thursday;5109;16.0;partly-cloudy-day;0;0;09;14
12132;2019-09-19;15:00:00;Thursday;5108;17.0;partly-cloudy-day;0;0;09;15
12133;2019-09-19;16:00:00;Thursday;5645;17.0;partly-cloudy-day;0;0;09;16
12134;2019-09-19;17:00:00;Thursday;5747;17.0;partly-cloudy-day;0;0;09;17
12135;2019-09-19;18:00:00;Thursday;5694;18.0;partly-cloudy-day;0;0;09;18
12136;2019-09-19;19:00:00;Thursday;4684;17.0;partly-cloudy-day;0;0;09;19
12137;2019-09-19;20:00:00;Thursday;2342;14.0;partly-cloudy-night;0;0;09;20
12138;2019-09-19;21:00:00;Thursday;913;12.0;partly-cloudy-night;0;0;09;21
12139;2019-09-19;22:00:00;Thursday;466;10.0;partly-cloudy-night;0;0;09;22
12140;2019-09-19;23:00:00;Thursday;306;9.0;partly-cloudy-night;0;0;09;23
12141;2019-09-20;00:00:00;Friday;100;6.0;partly-cloudy-night;0;0;09;00
12142;2019-09-20;01:00:00;Friday;60;6.0;partly-cloudy-night;0;0;09;01
12143;2019-09-20;02:00:00;Friday;39;6.0;partly-cloudy-night;0;0;09;02
12144;2019-09-20;03:00:00;Friday;36;5.0;partly-cloudy-night;0;0;09;03
12145;2019-09-20;04:00:00;Friday;26;5.0;partly-cloudy-night;0;0;09;04
12146;2019-09-20;05:00:00;Friday;76;3.0;partly-cloudy-night;0;0;09;05
12147;2019-09-20;06:00:00;Friday;209;3.0;partly-cloudy-night;0;0;09;06
12148;2019-09-20;07:00:00;Friday;508;3.0;partly-cloudy-night;0;0;09;07
12149;2019-09-20;08:00:00;Friday;1064;4.0;partly-cloudy-day;0;0;09;08
12150;2019-09-20;09:00:00;Friday;1741;5.0;partly-cloudy-day;0;0;09;09
12151;2019-09-20;10:00:00;Friday;2848;10.0;partly-cloudy-day;0;0;09;10
12152;2019-09-20;11:00:00;Friday;4038;14.0;partly-cloudy-day;0;0;09;11
12153;2019-09-20;12:00:00;Friday;5015;15.0;partly-cloudy-day;0;0;09;12
12154;2019-09-20;13:00:00;Friday;6530;17.0;partly-cloudy-day;0;0;09;13
12155;2019-09-20;14:00:00;Friday;6462;18.0;partly-cloudy-day;0;0;09;14
12156;2019-09-20;15:00:00;Friday;6534;19.0;partly-cloudy-day;0;0;09;15
12157;2019-09-20;16:00:00;Friday;6914;20.0;partly-cloudy-day;0;0;09;16
12158;2019-09-20;17:00:00;Friday;7304;20.0;partly-cloudy-day;0;0;09;17
12159;2019-09-20;18:00:00;Friday;6999;20.0;partly-cloudy-day;0;0;09;18
12160;2019-09-20;19:00:00;Friday;5741;20.0;partly-cloudy-day;0;0;09;19
12161;2019-09-20;20:00:00;Friday;3034;17.0;partly-cloudy-night;0;0;09;20
12162;2019-09-20;21:00:00;Friday;1369;15.0;partly-cloudy-night;0;0;09;21
12163;2019-09-20;22:00:00;Friday;984;13.0;partly-cloudy-night;0;0;09;22
12164;2019-09-20;23:00:00;Friday;713;13.0;clear-night;0;0;09;23
12165;2019-09-21;00:00:00;Saturday;376;12.0;clear-night;0;0;09;00
12166;2019-09-21;01:00:00;Saturday;232;11.0;clear-night;0;0;09;01
12167;2019-09-21;02:00:00;Saturday;138;9.0;clear-night;0;0;09;02
12168;2019-09-21;03:00:00;Saturday;107;10.0;clear-night;0;0;09;03
12169;2019-09-21;04:00:00;Saturday;59;10.0;clear-night;0;0;09;04
12170;2019-09-21;05:00:00;Saturday;72;9.0;clear-night;0;0;09;05
12171;2019-09-21;06:00:00;Saturday;121;10.0;clear-night;0;0;09;06
12172;2019-09-21;07:00:00;Saturday;210;9.0;clear-night;0;0;09;07
12173;2019-09-21;08:00:00;Saturday;402;9.0;clear-day;0;0;09;08
12174;2019-09-21;09:00:00;Saturday;1182;12.0;clear-day;0;0;09;09
12175;2019-09-21;10:00:00;Saturday;3041;15.0;clear-day;0;0;09;10
12176;2019-09-21;11:00:00;Saturday;5711;17.0;clear-day;0;0;09;11
12177;2019-09-21;12:00:00;Saturday;7555;19.0;clear-day;0;0;09;12
12178;2019-09-21;13:00:00;Saturday;9406;21.0;clear-day;0;0;09;13
12179;2019-09-21;14:00:00;Saturday;10156;22.0;clear-day;0;0;09;14
